Image,Letter,Center_x,Center_y,Distance_x,Distance_y
dataset\b1.jpg,E,1074,986,56,78
dataset\b1.jpg,D,1136,988,56,78
dataset\b1.jpg,t,1244,995,56,78
dataset\b1.jpg,o,1294,994,56,78
dataset\b1.jpg,b,1392,988,56,78
dataset\b1.jpg,d,1561,981,56,78
dataset\b1.jpg,a,1509,978,56,78
dataset\b1.jpg,e,1466,990,40,56
dataset\b1.jpg,r,1435,989,40,56
dataset\b1.jpg,b,1622,985,40,56
dataset\b1.jpg,o,1660,984,40,56
dataset\b1.jpg,a,1699,984,40,56
dataset\b1.jpg,d,1778,973,47,67
dataset\b1.jpg,a,1913,977,47,67
dataset\b1.jpg,n,1971,976,47,67
dataset\b1.jpg,d,2022,972,47,67
dataset\b1.jpg,c,2104,969,47,67
dataset\b1.jpg,o,2160,965,47,67
dataset\b1.jpg,n,2204,963,47,67
dataset\b1.jpg,n,2258,961,47,67
dataset\b1.jpg,e,2301,960,47,67
dataset\b1.jpg,c,2341,959,47,67
dataset\b1.jpg,t,2388,949,50,70
dataset\b1.jpg,i,2477,946,50,70
dataset\b1.jpg,s,2550,953,50,70
dataset\b1.jpg,e,2629,1073,50,70
dataset\b1.jpg,h,2584,1067,50,70
dataset\b1.jpg,t,2544,1072,50,70
dataset\b1.jpg,o,2423,1074,50,70
dataset\b1.jpg,t,2379,1077,50,70
dataset\b1.jpg,e,2273,1078,50,70
dataset\b1.jpg,v,2222,1078,50,70
dataset\b1.jpg,h,2162,1082,50,70
dataset\b1.jpg,a,2115,1082,50,70
dataset\b1.jpg,e,2025,1087,50,70
dataset\b1.jpg,n,1974,1098,50,70
dataset\b1.jpg,g,2065,1131,66,94
dataset\b1.jpg,d,1835,1088,59,82
dataset\b1.jpg,n,1782,1086,59,82
dataset\b1.jpg,a,1730,1093,59,82
dataset\b1.jpg,r,1601,1100,56,78
dataset\b1.jpg,o,1544,1099,56,78
dataset\b1.jpg,s,1469,1104,56,78
dataset\b1.jpg,r,1325,1108,56,78
dataset\b1.jpg,e,1367,1100,43,61
dataset\b1.jpg,s,1401,1100,43,61
dataset\b1.jpg,i,1435,1103,43,61
dataset\b1.jpg,e,1199,1112,43,61
dataset\b1.jpg,h,1153,1113,43,61
dataset\b1.jpg,t,1114,1114,43,61
dataset\b1.jpg,o,1011,1119,43,61
dataset\b1.jpg,t,968,1124,43,61
dataset\b1.jpg,l,815,1124,43,61
dataset\b1.jpg,n,730,1139,50,70
dataset\b1.jpg,i,681,1130,50,70
dataset\b1.jpg,r,570,1133,50,70
dataset\b1.jpg,t,498,1140,50,70
dataset\b1.jpg,e,382,1160,50,70
dataset\b1.jpg,v,328,1160,50,70
dataset\b1.jpg,i,287,1160,50,70
dataset\b1.jpg,t,251,1161,50,70
dataset\b1.jpg,i,215,1161,50,70
dataset\b1.jpg,p,100,1186,50,70
dataset\b1.jpg,o,146,1168,50,70
dataset\b1.jpg,s,180,1166,40,56
dataset\b1.jpg,m,621,1138,56,78
dataset\b1.jpg,a,104,1324,56,78
dataset\b1.jpg,d,194,1308,56,78
dataset\b1.jpg,u,249,1303,50,70
dataset\b1.jpg,n,334,1300,50,70
dataset\b1.jpg,o,378,1303,50,70
dataset\b1.jpg,s,432,1301,50,70
dataset\b1.jpg,i,295,1307,50,70
dataset\b1.jpg,r,620,1274,50,70
dataset\b1.jpg,o,665,1273,50,70
dataset\b1.jpg,u,710,1269,50,70
dataset\b1.jpg,n,773,1271,50,70
dataset\b1.jpg,d,838,1263,53,73
dataset\b1.jpg,u,1015,1254,53,73
dataset\b1.jpg,n,1152,1252,50,70
dataset\b1.jpg,i,1097,1261,42,58
dataset\b1.jpg,s,1064,1262,42,58
dataset\b1.jpg,i,1375,1237,42,58
dataset\b1.jpg,r,1417,1235,42,58
dataset\b1.jpg,e,1462,1231,50,70
dataset\b1.jpg,w,1325,1227,63,87
dataset\b1.jpg,C,440,1438,40,56
dataset\b1.jpg,o,462,1738,50,70
dataset\b1.jpg,n,503,1739,50,70
dataset\b1.jpg,n,554,1739,50,70
dataset\b1.jpg,e,602,1729,50,70
dataset\b1.jpg,c,637,1732,42,58
dataset\b1.jpg,e,907,1722,42,58
dataset\b1.jpg,C,419,1742,55,78
dataset\b1.jpg,t,705,1418,56,78
dataset\b1.jpg,e,606,1422,47,67
dataset\b1.jpg,n,560,1425,47,67
dataset\b1.jpg,n,514,1434,47,67
dataset\b1.jpg,o,473,1433,43,61
dataset\b1.jpg,c,660,1423,43,61
dataset\b1.jpg,e,938,1420,43,61
dataset\b1.jpg,h,900,1416,43,61
dataset\b1.jpg,o,1055,1393,53,73
dataset\b1.jpg,r,1225,1383,53,73
dataset\b1.jpg,h,1117,1393,43,61
dataset\b1.jpg,e,1166,1396,43,61
dataset\b1.jpg,e,1342,1392,50,70
dataset\b1.jpg,n,1404,1388,50,70
dataset\b1.jpg,d,1460,1384,50,70
dataset\b1.jpg,o,1569,1374,50,70
dataset\b1.jpg,f,1612,1407,77,108
dataset\b1.jpg,t,1749,1372,53,73
dataset\b1.jpg,h,1801,1366,53,73
dataset\b1.jpg,e,1848,1367,53,73
dataset\b1.jpg,r,1951,1362,53,73
dataset\b1.jpg,e,1995,1353,53,73
dataset\b1.jpg,s,2120,1352,53,73
dataset\b1.jpg,r,2245,1341,53,73
dataset\b1.jpg,o,2194,1349,53,73
dataset\b1.jpg,t,2150,1351,53,73
dataset\b1.jpg,i,2071,1356,47,67
dataset\b1.jpg,s,2030,1360,47,67
dataset\b1.jpg,o,2436,1336,47,67
dataset\b1.jpg,t,2392,1338,47,67
dataset\b1.jpg,t,2521,1334,50,70
dataset\b1.jpg,h,2566,1327,50,70
dataset\b1.jpg,n,910,1525,50,70
dataset\b1.jpg,i,855,1529,50,70
dataset\b1.jpg,p,794,1556,77,108
dataset\b1.jpg,p,559,1575,77,108
dataset\b1.jpg,t,665,1550,56,78
dataset\b1.jpg,t,506,1566,56,78
dataset\b1.jpg,o,422,1570,56,78
dataset\b1.jpg,l,319,1591,55,78
dataset\b1.jpg,d,105,1598,56,78
dataset\b1.jpg,g,174,1641,63,87
dataset\b1.jpg,i,212,1603,33,46
dataset\b1.jpg,i,154,1603,33,46
dataset\b1.jpg,a,275,1597,42,58
dataset\b1.jpg,u,468,1578,42,58
dataset\b1.jpg,u,618,1554,42,58
dataset\b1.jpg,h,864,1711,46,64
dataset\b1.jpg,a,1017,1707,46,64
dataset\b1.jpg,u,1081,1707,46,64
dataset\b1.jpg,r,1131,1707,46,64
dataset\b1.jpg,u,1227,1697,46,64
dataset\b1.jpg,i,1268,1689,46,64
dataset\b1.jpg,n,1308,1688,46,64
dataset\b1.jpg,o,1361,1682,56,78
dataset\b1.jpg,o,1560,1675,56,78
dataset\b1.jpg,t,1505,1687,56,78
dataset\b1.jpg,a,1678,1671,56,78
dataset\b1.jpg,c,1824,1664,56,78
dataset\b1.jpg,o,1868,1660,56,78
dataset\b1.jpg,u,2051,1644,56,78
dataset\b1.jpg,r,2167,1644,56,78
dataset\b1.jpg,m,1939,1648,72,100
dataset\b1.jpg,p,2002,1678,72,100
dataset\b1.jpg,w,2293,1628,72,100
dataset\b1.jpg,h,2446,1618,72,100
dataset\b1.jpg,t,2400,1628,56,78
dataset\b1.jpg,i,2360,1628,56,78
dataset\b1.jpg,o,2522,1750,56,78
dataset\b1.jpg,t,2469,1754,56,78
dataset\b1.jpg,t,2377,1757,56,78
dataset\b1.jpg,i,2324,1767,56,78
dataset\b1.jpg,d,2216,1768,56,78
dataset\b1.jpg,a,2159,1779,56,78
dataset\b1.jpg,o,2104,1778,56,78
dataset\b1.jpg,l,2052,1778,56,78
dataset\b1.jpg,u,1945,1777,56,78
dataset\b1.jpg,d,1839,1782,56,78
dataset\b1.jpg,n,1791,1786,56,78
dataset\b1.jpg,a,1740,1784,56,78
dataset\b1.jpg,c,1500,1805,56,78
dataset\b1.jpg,n,1376,1825,56,78
dataset\b1.jpg,e,1326,1826,56,78
dataset\b1.jpg,v,1279,1825,56,78
dataset\b1.jpg,h,1064,1840,56,78
dataset\b1.jpg,t,1009,1850,56,78
dataset\b1.jpg,e,918,1845,56,78
dataset\b1.jpg,p,861,1861,56,78
dataset\b1.jpg,T,775,1842,56,78
dataset\b1.jpg,E,622,1869,56,78
dataset\b1.jpg,D,567,1874,56,78
dataset\b1.jpg,I,508,1875,56,78
dataset\b1.jpg,o,382,1880,56,78
dataset\b1.jpg,n,329,1882,55,78
dataset\b1.jpg,i,289,1888,55,78
dataset\b1.jpg,u,243,1888,56,78
dataset\b1.jpg,d,186,1886,56,78
dataset\b1.jpg,r,140,1892,55,78
dataset\b1.jpg,A,92,1892,56,78
dataset\b1.jpg,g,1192,1884,77,108
dataset\b1.jpg,i,1244,1838,40,56
dataset\b1.jpg,o,1537,1806,40,56
dataset\b1.jpg,e,1621,1803,40,56
dataset\b1.jpg,d,1578,1805,40,56
dataset\b1.jpg,p,2002,1807,66,94
dataset\b1.jpg,E,1574,1961,43,61
dataset\b1.jpg,L,1541,1957,43,61
dataset\b1.jpg,B,1488,1961,43,61
dataset\b1.jpg,A,1442,1963,43,61
dataset\b1.jpg,C,1399,1966,43,61
dataset\b1.jpg,B,1284,1981,50,70
dataset\b1.jpg,S,1230,1990,50,70
dataset\b1.jpg,U,1180,1987,50,70
dataset\b1.jpg,a,1076,1974,53,73
dataset\b1.jpg,n,913,1989,53,73
dataset\b1.jpg,s,820,1986,53,73
dataset\b1.jpg,u,769,1987,53,73
dataset\b1.jpg,i,861,1994,53,73
dataset\b1.jpg,o,562,1995,53,73
dataset\b1.jpg,o,508,1998,53,73
dataset\b1.jpg,i,460,2003,47,67
dataset\b1.jpg,u,418,2003,50,70
dataset\b1.jpg,d,365,2004,50,70
dataset\b1.jpg,r,315,2013,50,70
dataset\b1.jpg,a,267,2011,50,70
dataset\b1.jpg,h,124,2019,50,70
dataset\b1.jpg,L,485,2153,50,70
dataset\b1.jpg,E,537,2146,50,70
dataset\b1.jpg,D,603,2147,50,70
dataset\b1.jpg,b,747,2138,50,70
dataset\b1.jpg,l,795,2135,50,70
dataset\b1.jpg,n,886,2132,50,70
dataset\b1.jpg,s,984,2131,50,70
dataset\b1.jpg,k,933,2133,50,70
dataset\b1.jpg,i,837,2135,50,70
dataset\b1.jpg,o,1128,2117,50,70
dataset\b1.jpg,n,1187,2114,50,70
dataset\b1.jpg,c,1242,2108,43,61
dataset\b1.jpg,e,1275,2109,43,61
dataset\b1.jpg,e,1553,2100,43,61
dataset\b1.jpg,t,1438,2100,53,73
dataset\b1.jpg,h,1494,2092,53,73
dataset\b1.jpg,c,1703,2085,53,73
dataset\b1.jpg,o,1756,2085,53,73
dataset\b1.jpg,d,1815,2076,53,73
dataset\b1.jpg,e,1877,2073,53,73
dataset\b1.jpg,e,2076,2060,53,73
dataset\b1.jpg,s,2147,2058,53,73
dataset\b1.jpg,t,2108,2065,53,73
dataset\b1.jpg,g,2018,2113,66,94
dataset\b1.jpg,u,2261,2052,53,73
dataset\b1.jpg,l,2368,2053,53,73
dataset\b1.jpg,o,2424,2048,53,73
dataset\b1.jpg,a,2470,2048,53,73
dataset\b1.jpg,d,2526,2047,53,73
dataset\b1.jpg,e,2575,2048,53,73
dataset\b1.jpg,d,2625,2045,53,73
dataset\b1.jpg,p,2327,2078,59,82
dataset\b1.jpg,C,85,2332,59,82
dataset\b1.jpg,o,127,2322,59,82
dataset\b1.jpg,d,184,2322,59,82
dataset\b1.jpg,e,251,2320,59,82
dataset\b1.jpg,v,90,2466,59,82
dataset\b1.jpg,o,137,2468,47,67
dataset\b1.jpg,i,166,2470,48,67
dataset\b1.jpg,d,204,2469,48,67
dataset\b1.jpg,s,340,2481,47,67
dataset\b1.jpg,e,375,2473,48,67
dataset\b1.jpg,t,410,2474,47,67
dataset\b1.jpg,u,466,2471,47,67
dataset\b1.jpg,P,366,2618,48,67
dataset\b1.jpg,n,439,2595,47,67
dataset\b1.jpg,i,400,2598,47,67
dataset\b1.jpg,o,564,2592,47,67
dataset\b1.jpg,d,611,2585,47,67
dataset\b1.jpg,e,654,2584,47,67
dataset\b1.jpg,p,522,2494,63,87
dataset\b1.jpg,M,511,2584,63,87
dataset\b1.jpg,P,1092,2582,63,87
dataset\b1.jpg,T,1191,2564,63,87
dataset\b1.jpg,T,1042,2573,50,70
dataset\b1.jpg,U,994,2571,50,70
dataset\b1.jpg,O,949,2570,50,70
dataset\b1.jpg,U,1146,2563,50,70
dataset\b1.jpg,v,96,2807,50,70
dataset\b1.jpg,o,143,2801,50,70
dataset\b1.jpg,i,174,2797,50,70
dataset\b1.jpg,d,225,2800,50,70
dataset\b1.jpg,l,313,2796,50,70
dataset\b1.jpg,o,356,2792,50,70
dataset\b1.jpg,o,393,2797,50,70
dataset\b1.jpg,p,443,2820,63,87
dataset\b1.jpg,a,363,2937,63,87
dataset\b1.jpg,W,650,2929,63,87
dataset\b1.jpg,l,590,2935,47,67
dataset\b1.jpg,a,549,2936,47,67
dataset\b1.jpg,t,522,2938,47,67
dataset\b1.jpg,i,414,2945,40,56
dataset\b1.jpg,i,488,2942,40,56
dataset\b1.jpg,i,754,2929,40,56
dataset\b1.jpg,t,787,2926,40,56
dataset\b1.jpg,r,703,2934,40,56
dataset\b1.jpg,H,1079,2905,50,70
dataset\b1.jpg,I,1129,2906,50,70
dataset\b1.jpg,G,1173,2904,50,70
dataset\b1.jpg,H,1238,2906,50,70
dataset\b1.jpg,d,347,3091,55,78
dataset\b1.jpg,y,505,3118,56,78
dataset\b1.jpg,d,380,3218,55,78
dataset\b1.jpg,g,469,3252,56,78
dataset\b1.jpg,t,546,3225,56,78
dataset\b1.jpg,l,636,3212,56,78
dataset\b1.jpg,W,692,3228,59,82
dataset\b1.jpg,L,1167,3185,59,82
dataset\b1.jpg,O,1217,3187,59,82
dataset\b1.jpg,W,1284,3170,59,82
dataset\b1.jpg,a,459,3093,43,61
dataset\b1.jpg,l,426,3092,43,61
dataset\b1.jpg,i,434,3222,40,56
dataset\b1.jpg,i,508,3222,40,56
dataset\b1.jpg,r,747,3214,40,56
dataset\b1.jpg,i,797,3214,40,56
dataset\b1.jpg,t,846,3210,40,56
dataset\b1.jpg,a,517,3377,40,56
dataset\b1.jpg,l,478,3378,40,56
dataset\b1.jpg,e,442,3389,40,56
dataset\b1.jpg,d,391,3382,50,70
dataset\b1.jpg,y,572,3412,72,100
dataset\b2.jpg,G,740,78,50,70
dataset\b2.jpg,M,826,74,50,70
dataset\b2.jpg,S,872,74,50,70
dataset\b2.jpg,O,785,74,50,70
dataset\b2.jpg,K,180,216,50,70
dataset\b2.jpg,G,198,322,50,70
dataset\b2.jpg,A,432,350,50,70
dataset\b2.jpg,l,979,188,50,70
dataset\b2.jpg,d,908,178,50,70
dataset\b2.jpg,m,839,188,50,70
dataset\b2.jpg,e,735,192,50,70
dataset\b2.jpg,l,498,199,50,70
dataset\b2.jpg,n,565,194,50,70
dataset\b2.jpg,d,416,196,50,70
dataset\b2.jpg,a,338,210,40,56
dataset\b2.jpg,r,371,209,40,56
dataset\b2.jpg,b,279,217,40,56
dataset\b2.jpg,y,244,241,40,56
dataset\b2.jpg,n,315,313,40,56
dataset\b2.jpg,e,283,308,40,56
dataset\b2.jpg,v,255,319,25,34
dataset\b2.jpg,i,233,322,25,34
dataset\b2.jpg,u,628,207,28,39
dataset\b2.jpg,a,663,206,28,39
dataset\b2.jpg,a,508,352,28,39
dataset\b2.jpg,s,539,352,38,54
dataset\b2.jpg,t,475,353,46,64
dataset\b2.jpg,k,575,352,46,64
dataset\b2.jpg,t,482,456,46,64
dataset\b2.jpg,h,514,453,40,56
dataset\b2.jpg,c,626,455,40,56
dataset\b2.jpg,m,693,463,42,58
dataset\b2.jpg,m,750,446,50,70
dataset\b2.jpg,d,896,434,50,70
dataset\b2.jpg,o,657,458,28,39
dataset\b2.jpg,a,791,454,35,48
dataset\b2.jpg,n,831,454,35,48
dataset\b2.jpg,l,989,434,35,48
dataset\b2.jpg,n,1043,436,35,48
dataset\b2.jpg,u,1110,441,35,48
dataset\b2.jpg,e,1176,440,35,48
dataset\b2.jpg,a,1326,440,35,48
dataset\b2.jpg,s,1377,444,35,48
dataset\b2.jpg,s,1430,447,35,48
dataset\b2.jpg,t,1453,448,35,48
dataset\b2.jpg,m,1516,438,50,70
dataset\b2.jpg,r,1628,560,50,70
dataset\b2.jpg,u,1515,567,38,54
dataset\b2.jpg,e,1581,567,38,54
dataset\b2.jpg,t,1403,577,38,54
dataset\b2.jpg,h,1434,575,38,54
dataset\b2.jpg,o,1342,565,38,54
dataset\b2.jpg,r,1230,561,38,54
dataset\b2.jpg,e,1200,561,38,54
dataset\b2.jpg,t,1168,561,38,54
dataset\b2.jpg,a,1076,561,38,54
dataset\b2.jpg,p,980,583,47,67
dataset\b2.jpg,l,926,564,47,67
dataset\b2.jpg,s,803,558,47,67
dataset\b2.jpg,r,700,557,47,67
dataset\b2.jpg,o,660,561,42,58
dataset\b2.jpg,t,446,561,35,48
dataset\b2.jpg,h,472,563,35,48
dataset\b2.jpg,e,501,563,35,48
dataset\b2.jpg,n,561,566,35,48
dataset\b2.jpg,t,469,685,35,48
dataset\b2.jpg,h,499,683,35,48
dataset\b2.jpg,e,523,688,35,48
dataset\b2.jpg,r,579,687,35,48
dataset\b2.jpg,e,603,689,35,48
dataset\b2.jpg,s,623,689,35,48
dataset\b2.jpg,o,694,688,35,48
dataset\b2.jpg,n,725,681,35,48
dataset\b2.jpg,e,776,688,35,48
dataset\b2.jpg,t,866,688,35,48
dataset\b2.jpg,i,895,689,35,48
dataset\b2.jpg,m,934,682,50,70
dataset\b2.jpg,p,1036,711,50,70
dataset\b2.jpg,r,1301,685,50,70
dataset\b2.jpg,m,1175,684,50,70
dataset\b2.jpg,a,1079,689,36,50
dataset\b2.jpg,r,1104,688,36,50
dataset\b2.jpg,o,1133,688,36,50
dataset\b2.jpg,t,1227,681,36,50
dataset\b2.jpg,k,842,562,36,50
dataset\b2.jpg,o,613,564,36,50
dataset\b2.jpg,P,185,803,42,58
dataset\b2.jpg,d,260,796,42,58
dataset\b2.jpg,t,345,791,42,58
dataset\b2.jpg,c,312,792,35,48
dataset\b2.jpg,n,224,801,35,48
dataset\b2.jpg,t,454,801,35,48
dataset\b2.jpg,h,479,803,35,48
dataset\b2.jpg,e,512,804,35,48
dataset\b2.jpg,t,583,804,35,48
dataset\b2.jpg,i,608,799,35,48
dataset\b2.jpg,m,643,801,35,48
dataset\b2.jpg,e,683,800,35,48
dataset\b2.jpg,a,761,801,35,48
dataset\b2.jpg,n,799,803,35,48
dataset\b2.jpg,d,833,798,42,58
dataset\b2.jpg,e,933,802,42,58
dataset\b2.jpg,p,1000,835,42,58
dataset\b2.jpg,t,1096,802,42,58
dataset\b2.jpg,u,1155,799,42,58
dataset\b2.jpg,r,1257,795,42,58
dataset\b2.jpg,e,1218,796,42,58
dataset\b2.jpg,t,1536,775,42,58
dataset\b2.jpg,k,1591,773,42,58
dataset\b2.jpg,e,1626,771,42,58
dataset\b2.jpg,t,1708,767,42,58
dataset\b2.jpg,o,1740,767,42,58
dataset\b2.jpg,i,1429,782,42,58
dataset\b2.jpg,a,1561,772,35,48
dataset\b2.jpg,r,1061,810,35,48
dataset\b2.jpg,x,968,812,35,48
dataset\b2.jpg,w,1384,782,59,82
dataset\b2.jpg,l,1482,776,33,45
dataset\b2.jpg,l,1456,782,33,45
dataset\b2.jpg,e,1811,773,33,45
dataset\b2.jpg,x,1844,771,33,45
dataset\b2.jpg,e,1893,769,33,45
dataset\b2.jpg,c,1920,771,33,45
dataset\b2.jpg,t,1984,766,33,45
dataset\b2.jpg,t,2046,769,33,45
dataset\b2.jpg,h,2073,768,33,45
dataset\b2.jpg,t,2144,773,33,45
dataset\b2.jpg,o,443,976,38,54
dataset\b2.jpg,s,378,983,38,54
dataset\b2.jpg,s,328,980,38,54
dataset\b2.jpg,s,276,979,39,54
dataset\b2.jpg,n,245,979,39,54
dataset\b2.jpg,i,305,982,33,45
dataset\b2.jpg,o,218,982,32,45
dataset\b2.jpg,O,501,1091,37,52
dataset\b2.jpg,E,538,1191,37,52
dataset\b2.jpg,p,538,1103,37,52
dataset\b2.jpg,s,724,1084,37,52
dataset\b2.jpg,r,692,1072,37,52
dataset\b2.jpg,o,664,1078,37,52
dataset\b2.jpg,r,592,1085,31,43
dataset\b2.jpg,a,623,1082,31,43
dataset\b2.jpg,e,570,1088,27,38
dataset\b2.jpg,t,640,1082,29,41
dataset\b2.jpg,n,571,1186,29,41
dataset\b2.jpg,c,605,1191,29,41
dataset\b2.jpg,o,633,1191,29,41
dataset\b2.jpg,d,663,1188,29,41
dataset\b2.jpg,i,695,1186,29,41
dataset\b2.jpg,n,728,1185,29,41
dataset\b2.jpg,m,837,1183,42,58
dataset\b2.jpg,d,981,1169,42,58
dataset\b2.jpg,s,1022,1173,42,58
dataset\b2.jpg,h,917,1175,34,46
dataset\b2.jpg,o,947,1175,34,46
dataset\b2.jpg,t,889,1175,34,46
dataset\b2.jpg,g,762,1209,46,64
dataset\b2.jpg,h,562,1296,46,64
dataset\b2.jpg,u,600,1293,38,54
dataset\b2.jpg,s,697,1294,35,48
dataset\b2.jpg,i,668,1294,35,48
dataset\b2.jpg,r,641,1297,35,48
dataset\b2.jpg,t,725,1293,35,48
dataset\b2.jpg,s,795,1293,35,48
dataset\b2.jpg,c,770,1291,35,48
dataset\b2.jpg,i,745,1298,29,41
dataset\b2.jpg,r,913,1293,29,41
dataset\b2.jpg,o,886,1295,29,41
dataset\b2.jpg,e,1035,1286,29,41
dataset\b2.jpg,h,1005,1285,31,43
dataset\b2.jpg,p,1130,1295,59,82
dataset\b2.jpg,t,1389,1265,46,64
dataset\b2.jpg,n,1353,1265,46,64
dataset\b2.jpg,m,1279,1269,50,70
dataset\b2.jpg,f,1492,1276,63,87
dataset\b2.jpg,l,1163,1275,37,52
dataset\b2.jpg,a,1188,1270,35,48
dataset\b2.jpg,c,1218,1280,35,48
dataset\b2.jpg,e,1239,1277,35,48
dataset\b2.jpg,e,1319,1271,35,48
dataset\b2.jpg,n,1351,1275,35,48
dataset\b2.jpg,n,1632,1278,35,48
dataset\b2.jpg,a,1684,1276,35,48
dataset\b2.jpg,l,1713,1272,35,48
dataset\b2.jpg,t,1658,1280,35,48
dataset\b2.jpg,n,1566,1279,35,48
dataset\b2.jpg,o,1783,1279,35,48
dataset\b2.jpg,e,1857,1283,35,48
dataset\b2.jpg,r,1892,1283,35,48
dataset\b2.jpg,a,1920,1278,35,48
dataset\b2.jpg,o,1977,1280,35,48
dataset\b2.jpg,r,2037,1290,35,48
dataset\b2.jpg,p,1813,1312,40,56
dataset\b2.jpg,O,267,1496,40,56
dataset\b2.jpg,p,307,1516,40,56
dataset\b2.jpg,e,342,1495,40,56
dataset\b2.jpg,r,375,1490,40,56
dataset\b2.jpg,a,409,1499,40,56
dataset\b2.jpg,o,467,1494,40,56
dataset\b2.jpg,r,525,1492,40,56
dataset\b2.jpg,K,516,1613,40,56
dataset\b2.jpg,P,512,1717,40,56
dataset\b2.jpg,H,516,1809,40,56
dataset\b2.jpg,D,527,1910,40,56
dataset\b2.jpg,R,528,2117,40,56
dataset\b2.jpg,M,514,2012,56,78
dataset\b2.jpg,P,683,1629,46,64
dataset\b2.jpg,K,832,1623,46,64
dataset\b2.jpg,r,721,1615,36,50
dataset\b2.jpg,e,745,1616,30,42
dataset\b2.jpg,s,767,1616,30,42
dataset\b2.jpg,s,792,1623,30,42
dataset\b2.jpg,e,868,1622,30,42
dataset\b2.jpg,o,1307,1608,30,42
dataset\b2.jpg,t,1276,1609,30,42
dataset\b2.jpg,A,2010,1594,30,42
dataset\b2.jpg,v,2036,1588,30,42
dataset\b2.jpg,e,2065,1585,30,42
dataset\b2.jpg,e,2127,1586,30,42
dataset\b2.jpg,g,2101,1612,30,42
dataset\b2.jpg,s,2160,1592,30,42
dataset\b2.jpg,k,2185,1590,30,42
dataset\b2.jpg,c,2001,1746,30,42
dataset\b2.jpg,c,2155,1747,30,42
dataset\b2.jpg,o,2178,1748,30,42
dataset\b2.jpg,d,2201,1745,30,42
dataset\b2.jpg,e,2233,1761,31,43
dataset\b2.jpg,m,2042,1743,31,43
dataset\b2.jpg,o,2020,1748,25,34
dataset\b2.jpg,l,2084,1747,25,34
dataset\b2.jpg,p,706,1722,50,70
dataset\b2.jpg,t,836,1704,42,58
dataset\b2.jpg,n,806,1706,35,48
dataset\b2.jpg,i,777,1712,35,48
dataset\b2.jpg,o,748,1712,35,48
dataset\b2.jpg,s,1155,1705,38,54
dataset\b2.jpg,e,1190,1706,38,54
dataset\b2.jpg,c,1216,1703,38,54
dataset\b2.jpg,s,1248,1704,38,54
dataset\b2.jpg,w,2060,1794,38,54
dataset\b2.jpg,t,2156,1797,38,54
dataset\b2.jpg,o,2092,1791,25,36
dataset\b2.jpg,r,2115,1793,25,36
dataset\b2.jpg,H,708,1810,38,54
dataset\b2.jpg,h,861,1804,38,54
dataset\b2.jpg,d,945,1796,38,54
dataset\b2.jpg,e,810,1801,38,54
dataset\b2.jpg,m,767,1802,38,54
dataset\b2.jpg,o,737,1808,31,43
dataset\b2.jpg,n,915,1803,31,43
dataset\b2.jpg,a,890,1804,31,43
dataset\b2.jpg,r,813,1899,31,43
dataset\b2.jpg,a,845,1897,31,43
dataset\b2.jpg,l,948,1899,31,43
dataset\b2.jpg,i,974,1899,31,43
dataset\b2.jpg,n,1008,1898,31,43
dataset\b2.jpg,e,1039,1899,31,43
dataset\b2.jpg,s,1105,1896,34,46
dataset\b2.jpg,m,1196,1901,34,46
dataset\b2.jpg,t,1271,1895,34,46
dataset\b2.jpg,e,1136,1898,28,39
dataset\b2.jpg,e,1223,1902,28,39
dataset\b2.jpg,d,772,1897,38,54
dataset\b2.jpg,w,878,1902,38,54
dataset\b2.jpg,g,1162,1925,38,54
dataset\b2.jpg,n,1615,1899,38,54
dataset\b2.jpg,L,1950,1897,38,54
dataset\b2.jpg,c,2103,1916,43,61
dataset\b2.jpg,e,2065,1908,43,61
dataset\b2.jpg,s,2028,1907,43,61
dataset\b2.jpg,m,728,2000,43,61
dataset\b2.jpg,y,894,2027,43,61
dataset\b2.jpg,p,961,2023,43,61
dataset\b2.jpg,p,1038,2026,43,61
dataset\b2.jpg,n,775,2004,30,42
dataset\b2.jpg,a,829,2007,30,42
dataset\b2.jpg,t,798,2006,30,42
dataset\b2.jpg,l,845,2008,30,42
dataset\b2.jpg,e,1007,2018,30,42
dataset\b2.jpg,a,1074,2014,30,42
dataset\b2.jpg,R,721,2129,36,50
dataset\b2.jpg,e,760,2124,36,50
dataset\b2.jpg,s,794,2126,36,50
dataset\b2.jpg,p,842,2154,36,50
dataset\b2.jpg,o,873,2133,36,50
dataset\b2.jpg,n,902,2134,36,50
dataset\b2.jpg,e,943,2134,36,50
dataset\b2.jpg,k,1012,2142,36,50
dataset\b2.jpg,y,1054,2171,36,50
dataset\b2.jpg,s,1137,2129,36,50
dataset\b2.jpg,y,1177,2145,36,50
dataset\b2.jpg,m,1271,2134,36,50
dataset\b2.jpg,t,1513,2119,43,61
dataset\b2.jpg,t,1226,2134,31,43
dataset\b2.jpg,s,1056,2389,50,70
dataset\b2.jpg,d,1002,2382,50,70
dataset\b2.jpg,h,919,2385,50,70
dataset\b2.jpg,t,879,2380,50,70
dataset\b2.jpg,m,809,2384,50,70
dataset\b2.jpg,d,602,2389,50,70
dataset\b2.jpg,e,440,2391,50,70
dataset\b2.jpg,n,486,2393,50,70
dataset\b2.jpg,c,529,2388,50,70
dataset\b2.jpg,o,562,2388,50,70
dataset\b2.jpg,K,209,2394,50,70
dataset\b2.jpg,L,259,2394,50,70
